Name,ShortName,LevelType,CityCode,ZipCode,MergerName,lng,Lat,Pinyin
盐湖区,盐湖,3,359,44000,中国-山西省-运城市-盐湖区,110.99827,35.0151,Yanhu
临猗县,临猗,3,359,44100,中国-山西省-运城市-临猗县,110.77432,35.14455,Linyi
万荣县,万荣,3,359,44200,中国-山西省-运城市-万荣县,110.83657,35.41556,Wanrong
闻喜县,闻喜,3,359,43800,中国-山西省-运城市-闻喜县,111.22265,35.35553,Wenxi
稷山县,稷山,3,359,43200,中国-山西省-运城市-稷山县,110.97924,35.59993,Jishan
新绛县,新绛,3,359,43100,中国-山西省-运城市-新绛县,111.22509,35.61566,Xinjiang
绛县,绛县,3,359,43600,中国-山西省-运城市-绛县,111.56668,35.49096,Jiangxian
垣曲县,垣曲,3,359,43700,中国-山西省-运城市-垣曲县,111.67166,35.29923,Yuanqu
夏县,夏县,3,359,44400,中国-山西省-运城市-夏县,111.21966,35.14121,Xiaxian
平陆县,平陆,3,359,44300,中国-山西省-运城市-平陆县,111.21704,34.83772,Pinglu
芮城县,芮城,3,359,44600,中国-山西省-运城市-芮城县,110.69455,34.69384,Ruicheng
永济市,永济,3,359,44500,中国-山西省-运城市-永济市,110.44537,34.86556,Yongji
河津市,河津,3,359,43300,中国-山西省-运城市-河津市,110.7116,35.59478,Hejin
忻州市,忻州,2,350,34000,中国-山西省-忻州市,112.733538,38.41769,Xinzhou
忻府区,忻府,3,350,34000,中国-山西省-忻州市-忻府区,112.74603,38.40414,Xinfu
定襄县,定襄,3,350,35400,中国-山西省-忻州市-定襄县,112.95733,38.47387,Dingxiang
五台县,五台,3,350,35500,中国-山西省-忻州市-五台县,113.25256,38.72774,Wutai
代县,代县,3,350,34200,中国-山西省-忻州市-代县,112.95913,39.06717,Daixian
繁峙县,繁峙,3,350,34300,中国-山西省-忻州市-繁峙县,113.26303,39.18886,Fanshi
宁武县,宁武,3,350,36700,中国-山西省-忻州市-宁武县,112.30423,39.00211,Ningwu
静乐县,静乐,3,350,35100,中国-山西省-忻州市-静乐县,111.94158,38.3602,Jingle
神池县,神池,3,350,36100,中国-山西省-忻州市-神池县,112.20541,39.09,Shenchi
五寨县,五寨,3,350,36200,中国-山西省-忻州市-五寨县,111.8489,38.90757,Wuzhai
岢岚县,岢岚,3,350,36300,中国-山西省-忻州市-岢岚县,111.57388,38.70452,Kelan
河曲县,河曲,3,350,36500,中国-山西省-忻州市-河曲县,111.13821,39.38439,Hequ
保德县,保德,3,350,36600,中国-山西省-忻州市-保德县,111.08656,39.02248,Baode
偏关县,偏关,3,350,36400,中国-山西省-忻州市-偏关县,111.50863,39.43609,Pianguan
原平市,原平,3,350,34100,中国-山西省-忻州市-原平市,112.70584,38.73181,Yuanping
临汾市,临汾,2,357,41000,中国-山西省-临汾市,111.517973,36.08415,Linfen
尧都区,尧都,3,357,41000,中国-山西省-临汾市-尧都区,111.5787,36.08298,Yaodu
曲沃县,曲沃,3,357,43400,中国-山西省-临汾市-曲沃县,111.47525,35.64119,Quwo
翼城县,翼城,3,357,43500,中国-山西省-临汾市-翼城县,111.7181,35.73881,Yicheng
襄汾县,襄汾,3,357,41500,中国-山西省-临汾市-襄汾县,111.44204,35.87711,Xiangfen
洪洞县,洪洞,3,357,41600,中国-山西省-临汾市-洪洞县,111.67501,36.25425,Hongtong
古县,古县,3,357,42400,中国-山西省-临汾市-古县,111.92041,36.26688,Guxian
安泽县,安泽,3,357,42500,中国-山西省-临汾市-安泽县,112.24981,36.14803,Anze
浮山县,浮山,3,357,42600,中国-山西省-临汾市-浮山县,111.84744,35.96854,Fushan
吉县,吉县,3,357,42200,中国-山西省-临汾市-吉县,110.68148,36.09873,Jixian
乡宁县,乡宁,3,357,42100,中国-山西省-临汾市-乡宁县,110.84652,35.97072,Xiangning
大宁县,大宁,3,357,42300,中国-山西省-临汾市-大宁县,110.75216,36.46624,Daning
隰县,隰县,3,357,41300,中国-山西省-临汾市-隰县,110.93881,36.69258,Xixian
永和县,永和,3,357,41400,中国-山西省-临汾市-永和县,110.63168,36.7584,Yonghe
蒲县,蒲县,3,357,41200,中国-山西省-临汾市-蒲县,111.09674,36.41243,Puxian
汾西县,汾西,3,357,31500,中国-山西省-临汾市-汾西县,111.56811,36.65063,Fenxi
侯马市,侯马,3,357,43000,中国-山西省-临汾市-侯马市,111.37207,35.61903,Houma
霍州市,霍州,3,357,31400,中国-山西省-临汾市-霍州市,111.755,36.5638,Huozhou
吕梁市,吕梁,2,358,33000,中国-山西省-吕梁市,111.134335,37.524366,Lvliang
离石区,离石,3,358,33000,中国-山西省-吕梁市-离石区,111.15059,37.5177,Lishi
文水县,文水,3,358,32100,中国-山西省-吕梁市-文水县,112.02829,37.43841,Wenshui
交城县,交城,3,358,30500,中国-山西省-吕梁市-交城县,112.1585,37.5512,Jiaocheng
兴县,兴县,3,358,33600,中国-山西省-吕梁市-兴县,111.12692,38.46321,Xingxian
临县,临县,3,358,33200,中国-山西省-吕梁市-临县,110.99282,37.95271,Linxian
柳林县,柳林,3,358,33300,中国-山西省-吕梁市-柳林县,110.88922,37.42932,Liulin
石楼县,石楼,3,358,32500,中国-山西省-吕梁市-石楼县,110.8352,36.99731,Shilou
岚县,岚县,3,358,33500,中国-山西省-吕梁市-岚县,111.67627,38.27874,Lanxian
方山县,方山,3,358,33100,中国-山西省-吕梁市-方山县,111.24011,37.88979,Fangshan
中阳县,中阳,3,358,33400,中国-山西省-吕梁市-中阳县,111.1795,37.35715,Zhongyang
交口县,交口,3,358,32400,中国-山西省-吕梁市-交口县,111.18103,36.98213,Jiaokou
孝义市,孝义,3,358,32300,中国-山西省-吕梁市-孝义市,111.77362,37.14414,Xiaoyi
汾阳市,汾阳,3,358,32200,中国-山西省-吕梁市-汾阳市,111.7882,37.26605,Fenyang
内蒙古自治区,内蒙古,1,,,中国-内蒙古自治区,111.670801,40.818311,Inner Mongolia
呼和浩特市,呼和浩特,2,471,10000,中国-内蒙古自治区-呼和浩特市,111.670801,40.818311,Hohhot
新城区,新城,3,471,10050,中国-内蒙古自治区-呼和浩特市-新城区,111.66554,40.85828,Xincheng
回民区,回民,3,471,10030,中国-内蒙古自治区-呼和浩特市-回民区,111.62402,40.80827,Huimin
玉泉区,玉泉,3,471,10020,中国-内蒙古自治区-呼和浩特市-玉泉区,111.67456,40.75227,Yuquan
赛罕区,赛罕,3,471,10020,中国-内蒙古自治区-呼和浩特市-赛罕区,111.70224,40.79207,Saihan
土默特左旗,土默特左旗,3,471,10100,中国-内蒙古自治区-呼和浩特市-土默特左旗,111.14898,40.72229,Tumotezuoqi
托克托县,托克托,3,471,10200,中国-内蒙古自治区-呼和浩特市-托克托县,111.19101,40.27492,Tuoketuo
和林格尔县,和林格尔,3,471,11500,中国-内蒙古自治区-呼和浩特市-和林格尔县,111.82205,40.37892,Helingeer
清水河县,清水河,3,471,11600,中国-内蒙古自治区-呼和浩特市-清水河县,111.68316,39.9097,Qingshuihe
武川县,武川,3,471,11700,中国-内蒙古自治区-呼和浩特市-武川县,111.45785,41.09289,Wuchuan
包头市,包头,2,472,14025,中国-内蒙古自治区-包头市,109.840405,40.658168,Baotou
东河区,东河,3,472,14040,中国-内蒙古自治区-包头市-东河区,110.0462,40.58237,Donghe
昆都仑区,昆都仑,3,472,14010,中国-内蒙古自治区-包头市-昆都仑区,109.83862,40.64175,Kundulun
青山区,青山,3,472,14030,中国-内蒙古自治区-包头市-青山区,109.90131,40.64329,Qingshan
石拐区,石拐,3,472,14070,中国-内蒙古自治区-包头市-石拐区,110.27322,40.67297,Shiguai
白云鄂博矿区,白云鄂博矿区,3,472,14080,中国-内蒙古自治区-包头市-白云鄂博矿区,109.97367,41.76968,Baiyunebokuangqu
九原区,九原,3,472,14060,中国-内蒙古自治区-包头市-九原区,109.96496,40.60554,Jiuyuan
土默特右旗,土默特右旗,3,472,14100,中国-内蒙古自治区-包头市-土默特右旗,110.52417,40.5688,Tumoteyouqi
固阳县,固阳,3,472,14200,中国-内蒙古自治区-包头市-固阳县,110.06372,41.01851,Guyang
达尔罕茂明安联合旗,达茂旗,3,472,14500,中国-内蒙古自治区-包头市-达尔罕茂明安联合旗,110.43258,41.69875,Damaoqi
乌海市,乌海,2,473,16000,中国-内蒙古自治区-乌海市,106.825563,39.673734,Wuhai
海勃湾区,海勃湾,3,473,16000,中国-内蒙古自治区-乌海市-海勃湾区,106.8222,39.66955,Haibowan
海南区,海南,3,473,16030,中国-内蒙古自治区-乌海市-海南区,106.88656,39.44128,Hainan
乌达区,乌达,3,473,16040,中国-内蒙古自治区-乌海市-乌达区,106.72723,39.505,Wuda
赤峰市,赤峰,2,476,24000,中国-内蒙古自治区-赤峰市,118.956806,42.275317,Chifeng
红山区,红山,3,476,24020,中国-内蒙古自治区-赤峰市-红山区,118.95755,42.24312,Hongshan
元宝山区,元宝山,3,476,24076,中国-内蒙古自治区-赤峰市-元宝山区,119.28921,42.04005,Yuanbaoshan
松山区,松山,3,476,24005,中国-内蒙古自治区-赤峰市-松山区,118.9328,42.28613,Songshan
阿鲁科尔沁旗,阿鲁科尔沁旗,3,476,25550,中国-内蒙古自治区-赤峰市-阿鲁科尔沁旗,120.06527,43.87988,Alukeerqinqi
巴林左旗,巴林左旗,3,476,25450,中国-内蒙古自治区-赤峰市-巴林左旗,119.38012,43.97031,Balinzuoqi
巴林右旗,巴林右旗,3,476,25150,中国-内蒙古自治区-赤峰市-巴林右旗,118.66461,43.53387,Balinyouqi
林西县,林西,3,476,25250,中国-内蒙古自治区-赤峰市-林西县,118.04733,43.61165,Linxi
克什克腾旗,克什克腾旗,3,476,25350,中国-内蒙古自治区-赤峰市-克什克腾旗,117.54562,43.26501,Keshiketengqi
翁牛特旗,翁牛特旗,3,476,24500,中国-内蒙古自治区-赤峰市-翁牛特旗,119.03042,42.93147,Wengniuteqi
喀喇沁旗,喀喇沁旗,3,476,24400,中国-内蒙古自治区-赤峰市-喀喇沁旗,118.70144,41.92917,Kalaqinqi
宁城县,宁城,3,476,24200,中国-内蒙古自治区-赤峰市-宁城县,119.34375,41.59661,Ningcheng
敖汉旗,敖汉旗,3,476,24300,中国-内蒙古自治区-赤峰市-敖汉旗,119.92163,42.29071,Aohanqi
通辽市,通辽,2,475,28000,中国-内蒙古自治区-通辽市,122.263119,43.617429,Tongliao
科尔沁区,科尔沁,3,475,28000,中国-内蒙古自治区-通辽市-科尔沁区,122.25573,43.62257,Keerqin
科尔沁左翼中旗,科尔沁左翼中旗,3,475,29300,中国-内蒙古自治区-通辽市-科尔沁左翼中旗,123.31912,44.13014,Keerqinzuoyizhongqi
科尔沁左翼后旗,科尔沁左翼后旗,3,475,28100,中国-内蒙古自治区-通辽市-科尔沁左翼后旗,122.35745,42.94897,Keerqinzuoyihouqi
开鲁县,开鲁,3,475,28400,中国-内蒙古自治区-通辽市-开鲁县,121.31884,43.60003,Kailu
库伦旗,库伦旗,3,475,28200,中国-内蒙古自治区-通辽市-库伦旗,121.776,42.72998,Kulunqi
奈曼旗,奈曼旗,3,475,28300,中国-内蒙古自治区-通辽市-奈曼旗,120.66348,42.84527,Naimanqi
扎鲁特旗,扎鲁特旗,3,475,29100,中国-内蒙古自治区-通辽市-扎鲁特旗,120.91507,44.55592,Zhaluteqi
霍林郭勒市,霍林郭勒,3,475,29200,中国-内蒙古自治区-通辽市-霍林郭勒市,119.65429,45.53454,Huolinguole
鄂尔多斯市,鄂尔多斯,2,477,17004,中国-内蒙古自治区-鄂尔多斯市,109.99029,39.817179,Ordos
东胜区,东胜,3,477,17000,中国-内蒙古自治区-鄂尔多斯市-东胜区,109.96289,39.82236,Dongsheng
达拉特旗,达拉特旗,3,477,14300,中国-内蒙古自治区-鄂尔多斯市-达拉特旗,110.03317,40.4001,Dalateqi
准格尔旗,准格尔旗,3,477,17100,中国-内蒙古自治区-鄂尔多斯市-准格尔旗,111.23645,39.86783,Zhungeerqi
鄂托克前旗,鄂托克前旗,3,477,16200,中国-内蒙古自治区-鄂尔多斯市-鄂托克前旗,107.48403,38.18396,Etuokeqianqi
鄂托克旗,鄂托克旗,3,477,16100,中国-内蒙古自治区-鄂尔多斯市-鄂托克旗,107.98226,39.09456,Etuokeqi
杭锦旗,杭锦旗,3,477,17400,中国-内蒙古自治区-鄂尔多斯市-杭锦旗,108.72934,39.84023,Hangjinqi
乌审旗,乌审旗,3,477,17300,中国-内蒙古自治区-鄂尔多斯市-乌审旗,108.8461,38.59092,Wushenqi
伊金霍洛旗,伊金霍洛旗,3,477,17200,中国-内蒙古自治区-鄂尔多斯市-伊金霍洛旗,109.74908,39.57393,Yijinhuoluoqi
呼伦贝尔市,呼伦贝尔,2,470,21008,中国-内蒙古自治区-呼伦贝尔市,119.758168,49.215333,Hulunber
海拉尔区,海拉尔,3,470,21000,中国-内蒙古自治区-呼伦贝尔市-海拉尔区,119.7364,49.2122,Hailaer
扎赉诺尔区,扎赉诺尔,3,470,21410,中国-内蒙古自治区-呼伦贝尔市-扎赉诺尔区,117.792702,49.486943,Zhalainuoer
阿荣旗,阿荣旗,3,470,162750,中国-内蒙古自治区-呼伦贝尔市-阿荣旗,123.45941,48.12581,Arongqi
莫力达瓦达斡尔族自治旗,莫旗,3,470,162850,中国-内蒙古自治区-呼伦贝尔市-莫力达瓦达斡尔族自治旗,124.51498,48.48055,Moqi
鄂伦春自治旗,鄂伦春,3,470,165450,中国-内蒙古自治区-呼伦贝尔市-鄂伦春自治旗,123.72604,50.59777,Elunchun
鄂温克族自治旗,鄂温,3,470,21100,中国-内蒙古自治区-呼伦贝尔市-鄂温克族自治旗,119.7565,49.14284,Ewen
陈巴尔虎旗,陈巴尔虎旗,3,470,21500,中国-内蒙古自治区-呼伦贝尔市-陈巴尔虎旗,119.42434,49.32684,Chenbaerhuqi
新巴尔虎左旗,新巴尔虎左旗,3,470,21200,中国-内蒙古自治区-呼伦贝尔市-新巴尔虎左旗,118.26989,48.21842,Xinbaerhuzuoqi
新巴尔虎右旗,新巴尔虎右旗,3,470,21300,中国-内蒙古自治区-呼伦贝尔市-新巴尔虎右旗,116.82366,48.66473,Xinbaerhuyouqi
满洲里市,满洲里,3,470,21400,中国-内蒙古自治区-呼伦贝尔市-满洲里市,117.47946,49.58272,Manzhouli
牙克石市,牙克石,3,470,22150,中国-内蒙古自治区-呼伦贝尔市-牙克石市,120.7117,49.2856,Yakeshi
扎兰屯市,扎兰屯,3,470,162650,中国-内蒙古自治区-呼伦贝尔市-扎兰屯市,122.73757,48.01363,Zhalantun
额尔古纳市,额尔古纳,3,470,22250,中国-内蒙古自治区-呼伦贝尔市-额尔古纳市,120.19094,50.24249,Eerguna
根河市,根河,3,470,22350,中国-内蒙古自治区-呼伦贝尔市-根河市,121.52197,50.77996,Genhe
巴彦淖尔市,巴彦淖尔,2,478,15001,中国-内蒙古自治区-巴彦淖尔市,107.416959,40.757402,Bayan Nur
临河区,临河,3,478,15001,中国-内蒙古自治区-巴彦淖尔市-临河区,107.42668,40.75827,Linhe
五原县,五原,3,478,15100,中国-内蒙古自治区-巴彦淖尔市-五原县,108.26916,41.09631,Wuyuan
磴口县,磴口,3,478,15200,中国-内蒙古自治区-巴彦淖尔市-磴口县,107.00936,40.33062,Dengkou
乌拉特前旗,乌拉特前旗,3,478,14400,中国-内蒙古自治区-巴彦淖尔市-乌拉特前旗,108.65219,40.73649,Wulateqianqi
乌拉特中旗,乌拉特中旗,3,478,15300,中国-内蒙古自治区-巴彦淖尔市-乌拉特中旗,108.52587,41.56789,Wulatezhongqi
乌拉特后旗,乌拉特后旗,3,478,15500,中国-内蒙古自治区-巴彦淖尔市-乌拉特后旗,106.98971,41.43151,Wulatehouqi
杭锦后旗,杭锦后旗,3,478,15400,中国-内蒙古自治区-巴彦淖尔市-杭锦后旗,107.15133,40.88627,Hangjinhouqi
乌兰察布市,乌兰察布,2,474,12000,中国-内蒙古自治区-乌兰察布市,113.114543,41.034126,Ulanqab
集宁区,集宁,3,474,12000,中国-内蒙古自治区-乌兰察布市-集宁区,113.11452,41.0353,Jining
卓资县,卓资,3,474,12300,中国-内蒙古自治区-乌兰察布市-卓资县,112.57757,40.89414,Zhuozi
化德县,化德,3,474,13350,中国-内蒙古自治区-乌兰察布市-化德县,114.01071,41.90433,Huade
商都县,商都,3,474,13450,中国-内蒙古自治区-乌兰察布市-商都县,113.57772,41.56213,Shangdu
兴和县,兴和,3,474,13650,中国-内蒙古自治区-乌兰察布市-兴和县,113.83395,40.87186,Xinghe
凉城县,凉城,3,474,13750,中国-内蒙古自治区-乌兰察布市-凉城县,112.49569,40.53346,Liangcheng
察哈尔右翼前旗,察右前旗,3,474,12200,中国-内蒙古自治区-乌兰察布市-察哈尔右翼前旗,113.22131,40.7788,Chayouqianqi
察哈尔右翼中旗,察右中旗,3,474,13550,中国-内蒙古自治区-乌兰察布市-察哈尔右翼中旗,112.63537,41.27742,Chayouzhongqi
察哈尔右翼后旗,察右后旗,3,474,12400,中国-内蒙古自治区-乌兰察布市-察哈尔右翼后旗,113.19216,41.43554,Chayouhouqi
四子王旗,四子王旗,3,474,11800,中国-内蒙古自治区-乌兰察布市-四子王旗,111.70654,41.53312,Siziwangqi
丰镇市,丰镇,3,474,12100,中国-内蒙古自治区-乌兰察布市-丰镇市,113.10983,40.4369,Fengzhen
兴安盟,兴安盟,2,482,137401,中国-内蒙古自治区-兴安盟,122.070317,46.076268,Hinggan
乌兰浩特市,乌兰浩特,3,482,137401,中国-内蒙古自治区-兴安盟-乌兰浩特市,122.06378,46.06235,Wulanhaote
阿尔山市,阿尔山,3,482,137800,中国-内蒙古自治区-兴安盟-阿尔山市,119.94317,47.17716,Aershan
科尔沁右翼前旗,科右前旗,3,482,137423,中国-内蒙古自治区-兴安盟-科尔沁右翼前旗,121.95269,46.0795,Keyouqianqi
科尔沁右翼中旗,科右中旗,3,482,29400,中国-内蒙古自治区-兴安盟-科尔沁右翼中旗,121.46807,45.05605,Keyouzhongqi
扎赉特旗,扎赉特旗,3,482,137600,中国-内蒙古自治区-兴安盟-扎赉特旗,122.91229,46.7267,Zhalaiteqi
突泉县,突泉,3,482,137500,中国-内蒙古自治区-兴安盟-突泉县,121.59396,45.38187,Tuquan
锡林郭勒盟,锡林郭勒盟,2,479,26000,中国-内蒙古自治区-锡林郭勒盟,116.090996,43.944018,Xilin Gol
二连浩特市,二连浩特,3,479,11100,中国-内蒙古自治区-锡林郭勒盟-二连浩特市,111.98297,43.65303,Erlianhaote
锡林浩特市,锡林浩特,3,479,26021,中国-内蒙古自治区-锡林郭勒盟-锡林浩特市,116.08603,43.93341,Xilinhaote
阿巴嘎旗,阿巴嘎旗,3,479,11400,中国-内蒙古自治区-锡林郭勒盟-阿巴嘎旗,114.96826,44.02174,Abagaqi
苏尼特左旗,苏尼特左旗,3,479,11300,中国-内蒙古自治区-锡林郭勒盟-苏尼特左旗,113.6506,43.85687,Sunitezuoqi
苏尼特右旗,苏尼特右旗,3,479,11200,中国-内蒙古自治区-锡林郭勒盟-苏尼特右旗,112.65741,42.7469,Suniteyouqi
